Generator,name,carrier,bus,p_nom_min,p_nom,p_nom_extendable,efficiency,marginal_cost,capital_cost,build_year,lifetime,source,p_nom_max,p_max_pu,min_up_time,min_down_time,up_time_before,down_time_before,weight,control,type,p_min_pu,p_set,q_set,sign,committable,start_up_cost,shut_down_cost,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt,country,bidding_zone,p_set_before_scaling
148 hydro,Keltti,ror,6569,0.0,19.1,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,19.1,PQ,hydro,0.0,14.6743162336712,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,19.1
149 hydro,Kokkosniva,ror,6993,0.0,25.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,25.0,PQ,hydro,0.0,19.2072202011403,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,25.0
150 hydro,Lieksankoski,ror,6903,0.0,18.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,18.0,PQ,hydro,0.0,13.829198544821,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,18.0
151 hydro,Leppikoski,ror,6787,0.0,24.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,24.0,PQ,hydro,0.0,18.4389313930947,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,24.0
152 hydro,Kolsi 2,ror,6619,0.0,45.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,45.0,PQ,hydro,0.0,34.5729963620525,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,45.0
153 hydro,Kurittukoski,ror,6994,0.0,15.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,15.0,PQ,hydro,0.0,11.5243321206842,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,15.0
154 hydro,Maalismaa 2,ror,6917,0.0,38.5,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,38.5,PQ,hydro,0.0,29.579119109756,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,38.5
155 hydro,Seitenoikea 2,ror,6903,0.0,37.9,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,37.9,PQ,hydro,0.0,29.1181458249287,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,37.9
157 hydro,Utanen,ror,6922,0.0,57.8,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,57.8,PQ,hydro,0.0,44.4070931050364,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,57.8
158 hydro,Vajukoski 2,ror,6994,0.0,21.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,21.0,PQ,hydro,0.0,16.1340649689578,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,21.0
160 hydro,Mankala 2,ror,6569,0.0,30.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,30.0,PQ,hydro,0.0,23.0486642413684,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,30.0
162 hydro,Matarakoski 3,ror,6994,0.0,11.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,11.0,PQ,hydro,0.0,8.45117688850173,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,11.0
164 hydro,Merikoski 3,ror,6917,0.0,42.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,42.0,PQ,hydro,0.0,32.2681299379157,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,42.0
165 hydro,Nuojua,ror,6923,0.0,85.2,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,85.2,PQ,hydro,0.0,65.4582064454861,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,85.2
166 hydro,Pahkakoski 4,ror,6917,0.0,57.7,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,57.7,PQ,hydro,0.0,44.3302642242318,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,57.7
168 hydro,Permantokoski 2,ror,6912,0.0,13.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,13.0,PQ,hydro,0.0,9.98775450459295,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,13.0
170 hydro,Puntarikoski 2,ror,6790,0.0,6.9,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,6.9,PQ,hydro,0.0,5.30119277551472,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,6.9
171 hydro,Raasakka 5,ror,6917,0.0,60.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,60.0,PQ,hydro,0.0,46.0973284827367,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,60.0
173 hydro,Katerma 4,ror,6903,0.0,11.5,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,11.5,PQ,hydro,0.0,8.83532129252454,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,11.5
174 hydro,Myllykoski 3,ror,6569,0.0,26.3,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,26.3,PQ,hydro,0.0,20.2059956515996,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,26.3
175 hydro,Peltokoski,ror,6555,0.0,2.3,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,2.3,PQ,hydro,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,0.0
176 hydro,Pankakoski 5,ror,6903,0.0,15.3,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,15.3,PQ,hydro,0.0,11.7548187630979,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,15.3
177 hydro,Anjalankoski,ror,6908,0.0,20.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,20.0,PQ,hydro,0.0,15.3657761609122,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,20.0
179 hydro,Koivukoski 2,ror,6787,0.0,28.73,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,28.73,PQ,hydro,0.0,22.0729374551504,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,28.73
180 hydro,Kuurna,ror,6554,0.0,21.2,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,21.2,PQ,hydro,0.0,16.287722730567,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,21.2
181 hydro,Montta,ror,6921,0.0,47.3,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,47.3,PQ,hydro,0.0,36.3400606205574,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,47.3
182 hydro,Palli 2,ror,6921,0.0,50.7,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,50.7,PQ,hydro,0.0,38.9522425679125,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,50.7
185 hydro,Tyrvaa,ror,6545,0.0,13.5,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,13.5,PQ,hydro,0.0,10.3718989086158,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,13.5
243 hydro,Kuusankoski Hydropower 8,ror,6569,0.0,30.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,30.0,PQ,hydro,0.0,23.0486642413684,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,30.0
244 hydro,Voikkaa Hydropower 9,ror,6569,0.0,30.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,30.0,PQ,hydro,0.0,23.0486642413684,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,30.0
296 hydro,Solberg,ror,6741,0.0,210.5,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,210.5,PQ,hydro,0.0,143.719215561107,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,NO,NO_1,210.5
diffi,fie,,6555,0.0,1.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,46.0,0.0,,,,,,,,,,,,
no_1,noe,,6737,0.0,1.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,18.0,0.0,,,,,,,,,,,,
no_3,nor,,6647,0.0,1.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,118.0,0.0,,,,,,,,,,,,
no_4,nof,,6668,0.0,1.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,1.0,0.0,,,,,,,,,,,,
se_3,se3,,6345,0.0,1.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,1.0,0.0,,,,,,,,,,,,
se_4,se4,,6349,0.0,1.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,158.0,0.0,,,,,,,,,,,,
se_1,se1,,6933,0.0,1.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,1.0,0.0,,,,,,,,,,,,
se_2,se2,,6802,0.0,1.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,10.0,0.0,,,,,,,,,,,,
dk_2,dk2,,5642,0.0,1.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,1.0,0.0,,,,,,,,,,,,
no_2,no2,,6365,0.0,1.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,10.0,0.0,,,,,,,,,,,,
no_5,no5,,6668,0.0,1.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,2.0,0.0,,,,,,,,,,,,
slack,slack,,8256,0.0,2000.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,1.0,0.0,,,,,,,,,,,,
nn,nn,,7010,0.0,1.0,,,,,,,,Inf,1.0,,,,,,,other,0.0,16.0,0.0,,,,,,,,,,,,
